id,kodeToko,createdAt,tokoId,items,tokoNama,catatan,total
"bvaLA0wRbjSIWEGccTVO","K1543","2025-10-11T08:41:21.331Z","ZPG57TQu3HgMHFcjJS94","[{""total"":97500,""hargaPerBox"":97500,""nama"":""CHOCOMELT CONE"",""isiPerBox"":24,""productId"":""bIHGFn5MHtXpqVeM9enF"",""qtyBox"":1},{""qtyBox"":1,""total"":97500,""hargaPerBox"":97500,""productId"":""DoKWCzEByEeYXQFxFinE"",""nama"":""STRAWBERRY CONE"",""isiPerBox"":24},{""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""isiPerBox"":24,""nama"":""SUNDAE CHOCOLATE"",""qtyBox"":1,""hargaPerBox"":97000,""total"":97000},{""productId"":""aok5I2XQHFg2m97mC387"",""qtyBox"":1,""hargaPerBox"":97000,""nama"":""SUNDAE STRAWBERRY"",""total"":97000,""isiPerBox"":24},{""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""qtyBox"":1,""total"":96000,""isiPerBox"":40,""nama"":""SWEET CORN"",""hargaPerBox"":96000}]","NIKMAT SEMBAKO","","485000"
"cADCQ7klmNKhABE1yp49","K1649","2025-10-30T09:33:38.343Z","LrDGivjSfm58oJ7eILXz","[{""qtyBox"":1,""hargaPerBox"":92000,""nama"":""2 COLOR"",""productId"":""jJ0aqMzW8XNZeKsXBWuQ"",""isiPerBox"":40,""total"":92000},{""total"":80000,""isiPerBox"":50,""qtyBox"":1,""hargaPerBox"":80000,""productId"":""NOHAYE89jzvVJFKZcLFB"",""nama"":""CHOCO MALT""},{""productId"":""ETb42XTcLpBbcC1aLhcb"",""isiPerBox"":30,""hargaPerBox"":117000,""total"":117000,""qtyBox"":1,""nama"":""CHOCOLATE CRISPY""},{""productId"":""bIHGFn5MHtXpqVeM9enF"",""total"":97500,""qtyBox"":1,""isiPerBox"":24,""hargaPerBox"":97500,""nama"":""CHOCOMELT CONE""},{""isiPerBox"":40,""productId"":""L0uQuYqgS8Q4smIuyRs4"",""nama"":""CRISPY BALLS COOKIS"",""total"":118500,""hargaPerBox"":118500,""qtyBox"":1},{""qtyBox"":1,""total"":124800,""hargaPerBox"":124800,""nama"":""FRUITY ROLL"",""isiPerBox"":40,""productId"":""sKjCtHbEsvTpBhbQOyHB""},{""qtyBox"":1,""productId"":""KtjGECYEwOyqkWM0Iu4E"",""isiPerBox"":50,""total"":80000,""nama"":""FRUIZY GRAPE"",""hargaPerBox"":80000},{""total"":92500,""productId"":""czThQD5TNzChwlsAr7ds"",""nama"":""MOCHI BANANA"",""hargaPerBox"":92500,""qtyBox"":1,""isiPerBox"":40},{""nama"":""NANAS"",""isiPerBox"":50,""hargaPerBox"":77500,""qtyBox"":1,""productId"":""Msk1v54GqR6gX6mqxqGS"",""total"":77500},{""hargaPerBox"":97500,""qtyBox"":1,""isiPerBox"":24,""productId"":""DoKWCzEByEeYXQFxFinE"",""nama"":""STRAWBERRY CONE"",""total"":97500},{""isiPerBox"":24,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""hargaPerBox"":97000,""total"":194000,""nama"":""SUNDAE CHOCOLATE"",""qtyBox"":2},{""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""isiPerBox"":40,""nama"":""SWEET CORN"",""total"":96000,""hargaPerBox"":96000,""qtyBox"":1},{""total"":96500,""productId"":""U3qfJlCyL3zOiNLFUFkb"",""hargaPerBox"":96500,""isiPerBox"":40,""nama"":""TARO CRISPY"",""qtyBox"":1},{""nama"":""VANILLA BERRY CONE"",""qtyBox"":1,""total"":115200,""hargaPerBox"":115200,""isiPerBox"":48,""productId"":""Hzn6DvSXYxLmhtuekqkk""}]","WARUNG MADURA AL-AMIN 2","","1479000"
"cEGRn0FMhpMwsfhiY2Mr","K1286","2025-10-06T01:36:46.769Z","MBtynOjLtaD7KngRrvOo","[{""nama"":""CRISPY BALLS COOKIS"",""productId"":""L0uQuYqgS8Q4smIuyRs4"",""hargaPerBox"":118500,""qtyBox"":1,""total"":118500,""isiPerBox"":40},{""qtyBox"":1,""nama"":""FRUIZY BLUEBERRY YOGURT"",""total"":96000,""productId"":""iegvzVPz0yZbNTHzwcj3"",""hargaPerBox"":96000,""isiPerBox"":40},{""nama"":""MOCHI KLEPON"",""total"":94500,""qtyBox"":1,""isiPerBox"":40,""productId"":""bo7uoDBVttrD7nfgPod8"",""hargaPerBox"":94500},{""nama"":""MOCHI VANILLA"",""productId"":""xJbJEd4mYcSMcB4V4492"",""total"":92500,""isiPerBox"":40,""qtyBox"":1,""hargaPerBox"":92500},{""hargaPerBox"":97500,""isiPerBox"":24,""productId"":""DoKWCzEByEeYXQFxFinE"",""total"":97500,""qtyBox"":1,""nama"":""STRAWBERRY CONE""}]","RIYADLUR QURAN","","499000"
"cF0lh0mK9MBwMpA29wLu","K1877","2025-11-07T04:40:42.506Z","UwdRliDTCsIK7mN3UplU","[{""total"":117000,""qtyBox"":1,""productId"":""ETb42XTcLpBbcC1aLhcb"",""hargaPerBox"":117000,""isiPerBox"":30,""nama"":""CHOCOLATE CRISPY""},{""isiPerBox"":24,""total"":97500,""hargaPerBox"":97500,""qtyBox"":1,""productId"":""bIHGFn5MHtXpqVeM9enF"",""nama"":""CHOCOMELT CONE""},{""nama"":""CRISPY BALLS COOKIS"",""total"":118500,""productId"":""L0uQuYqgS8Q4smIuyRs4"",""isiPerBox"":40,""qtyBox"":1,""hargaPerBox"":118500},{""total"":90500,""productId"":""xaB42zjrDkGuzdTP7tpO"",""qtyBox"":1,""hargaPerBox"":90500,""isiPerBox"":30,""nama"":""MANGO SLUSH""},{""productId"":""PnPJnogSXAiytWfTxQWM"",""isiPerBox"":40,""total"":94500,""nama"":""MOCHI MANGO"",""qtyBox"":1,""hargaPerBox"":94500},{""productId"":""Msk1v54GqR6gX6mqxqGS"",""qtyBox"":1,""nama"":""NANAS"",""total"":77500,""hargaPerBox"":77500,""isiPerBox"":50},{""isiPerBox"":50,""total"":77500,""hargaPerBox"":77500,""productId"":""k7TnmqAqR1yAmsY042eK"",""qtyBox"":1,""nama"":""SEMANGKA""},{""hargaPerBox"":97500,""isiPerBox"":24,""total"":97500,""productId"":""DoKWCzEByEeYXQFxFinE"",""qtyBox"":1,""nama"":""STRAWBERRY CONE""},{""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""nama"":""SUNDAE CHOCOLATE"",""isiPerBox"":24,""total"":97000,""qtyBox"":1,""hargaPerBox"":97000},{""nama"":""SWEET CORN"",""total"":96000,""qtyBox"":1,""isiPerBox"":40,""hargaPerBox"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw""},{""qtyBox"":1,""hargaPerBox"":115200,""nama"":""VANILLA BERRY CONE"",""productId"":""Hzn6DvSXYxLmhtuekqkk"",""total"":115200,""isiPerBox"":48}]","KANTOR PWI","","1078700"
"cLoR440qN4CO8tjJoWu6","K0467","2025-10-16T05:32:23.073Z","7xXpzkyryOEVARIJWA8V","[{""nama"":""CHOCOLATE CRISPY"",""qtyBox"":1,""productId"":""ETb42XTcLpBbcC1aLhcb"",""total"":117000,""hargaPerBox"":117000,""isiPerBox"":30},{""isiPerBox"":24,""qtyBox"":1,""hargaPerBox"":97500,""total"":97500,""nama"":""CHOCOMELT CONE"",""productId"":""bIHGFn5MHtXpqVeM9enF""},{""isiPerBox"":30,""total"":90500,""nama"":""MANGO SLUSH"",""productId"":""xaB42zjrDkGuzdTP7tpO"",""qtyBox"":1,""hargaPerBox"":90500},{""hargaPerBox"":94500,""total"":94500,""qtyBox"":1,""isiPerBox"":40,""productId"":""PnPJnogSXAiytWfTxQWM"",""nama"":""MOCHI MANGO""},{""nama"":""STRAWBERRY CRISPY"",""productId"":""4ZGi81slpOycqNbJ8lvW"",""qtyBox"":1,""total"":110000,""hargaPerBox"":110000,""isiPerBox"":40},{""qtyBox"":1,""productId"":""aok5I2XQHFg2m97mC387"",""isiPerBox"":24,""total"":97000,""hargaPerBox"":97000,""nama"":""SUNDAE STRAWBERRY""},{""qtyBox"":1,""total"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""hargaPerBox"":96000,""isiPerBox"":40,""nama"":""SWEET CORN""}]","SUKATI","Order dari kunjungan: ","702500"
"clmtev4ivreRBtQVxTGw","K1540","2025-10-27T05:39:26.069Z","SXfUg2IX86MSmv6tQUfp","[{""productId"":""BaaVl0Oq2oHnOUy1Cfuw"",""isiPerBox"":40,""hargaPerBox"":110000,""nama"":""COFFE CRISPY"",""total"":110000,""qtyBox"":1},{""qtyBox"":1,""total"":118500,""hargaPerBox"":118500,""productId"":""L0uQuYqgS8Q4smIuyRs4"",""nama"":""CRISPY BALLS COOKIS"",""isiPerBox"":40},{""qtyBox"":1,""total"":97000,""nama"":""SUNDAE CHOCOLATE"",""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""hargaPerBox"":97000,""isiPerBox"":24},{""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""hargaPerBox"":96000,""nama"":""SWEET CORN"",""total"":96000,""isiPerBox"":40,""qtyBox"":1},{""total"":115200,""hargaPerBox"":115200,""isiPerBox"":48,""nama"":""VANILLA BERRY CONE"",""qtyBox"":1,""productId"":""Hzn6DvSXYxLmhtuekqkk""}]","REZEKI LANCAR","Order dari kunjungan: ","536700"
"crfN7Q85dJ51s2AmOK5p","K1154","2025-11-06T06:52:20.336Z","pfBZeBBflEj9cMD0uZa2","[{""productId"":""NOHAYE89jzvVJFKZcLFB"",""qtyBox"":1,""total"":80000,""hargaPerBox"":80000,""isiPerBox"":50,""nama"":""CHOCO MALT""},{""qtyBox"":1,""total"":90500,""isiPerBox"":30,""productId"":""xaB42zjrDkGuzdTP7tpO"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500},{""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""hargaPerBox"":93500,""nama"":""MIKI-MIKI"",""isiPerBox"":60,""total"":93500,""qtyBox"":1},{""isiPerBox"":40,""productId"":""4ZGi81slpOycqNbJ8lvW"",""qtyBox"":1,""total"":110000,""hargaPerBox"":110000,""nama"":""STRAWBERRY CRISPY""},{""isiPerBox"":24,""total"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""hargaPerBox"":97000,""nama"":""SUNDAE CHOCOLATE"",""qtyBox"":1}]","TOKO ALI","Order dari kunjungan: ","471000"
"dOsUBDx3HluaAwFsDMfu","K2014","2025-10-16T06:18:07.544Z","lNRFpK00n4trF3j94v5p","[{""hargaPerBox"":110000,""productId"":""BaaVl0Oq2oHnOUy1Cfuw"",""isiPerBox"":40,""nama"":""COFFE CRISPY"",""total"":110000,""qtyBox"":1},{""hargaPerBox"":118500,""total"":118500,""qtyBox"":1,""productId"":""L0uQuYqgS8Q4smIuyRs4"",""nama"":""CRISPY BALLS COOKIS"",""isiPerBox"":40},{""qtyBox"":1,""nama"":""FRUIZY BLUEBERRY YOGURT"",""total"":96000,""productId"":""iegvzVPz0yZbNTHzwcj3"",""hargaPerBox"":96000,""isiPerBox"":40},{""qtyBox"":1,""nama"":""MANGO SLUSH"",""isiPerBox"":30,""productId"":""xaB42zjrDkGuzdTP7tpO"",""hargaPerBox"":90500,""total"":90500},{""hargaPerBox"":92500,""nama"":""MOCHI BANANA"",""total"":92500,""isiPerBox"":40,""productId"":""czThQD5TNzChwlsAr7ds"",""qtyBox"":1}]","Toko Koss Mart","Order dari kunjungan: ","507500"
"dnbXoMXf5yI9yLJ6Tooe","K2008","2025-10-28T07:30:00.000Z","gHbbLlkgBIfTYKv7O0G6","[{""total"":97500,""hargaPerBox"":97500,""isiPerBox"":24,""productId"":""bIHGFn5MHtXpqVeM9enF"",""qtyBox"":1,""nama"":""CHOCOMELT CONE""},{""hargaPerBox"":80000,""productId"":""KtjGECYEwOyqkWM0Iu4E"",""qtyBox"":1,""total"":80000,""nama"":""FRUIZY GRAPE"",""isiPerBox"":50},{""nama"":""MIKI-MIKI DOUBLE CHOCO"",""productId"":""R52hO3IOVzVI3PRqPmGP"",""isiPerBox"":60,""qtyBox"":1,""total"":93500,""hargaPerBox"":93500},{""hargaPerBox"":96500,""productId"":""U3qfJlCyL3zOiNLFUFkb"",""qtyBox"":1,""isiPerBox"":40,""nama"":""TARO CRISPY"",""total"":96500},{""total"":115200,""productId"":""Hzn6DvSXYxLmhtuekqkk"",""isiPerBox"":48,""nama"":""VANILLA BERRY CONE"",""qtyBox"":1,""hargaPerBox"":115200}]","TOSERBA JIWA MART","Order dari kunjungan:","482700"
"e1ExXTYkadRC1AbMUysz","K0391","2025-11-04T01:06:17.959Z","j5OQBnhs4A8lXEY9aNI4","[{""isiPerBox"":50,""nama"":""CHOCO MALT"",""productId"":""NOHAYE89jzvVJFKZcLFB"",""hargaPerBox"":80000,""qtyBox"":1,""total"":80000},{""total"":118500,""hargaPerBox"":118500,""qtyBox"":1,""nama"":""CRISPY BALLS COOKIS"",""isiPerBox"":40,""productId"":""L0uQuYqgS8Q4smIuyRs4""},{""nama"":""SUNDAE CHOCOLATE"",""total"":97000,""hargaPerBox"":97000,""qtyBox"":1,""isiPerBox"":24,""productId"":""QLk1TKlyQAC1EHOPZ7M6""},{""nama"":""SWEET CORN"",""isiPerBox"":40,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""total"":96000,""qtyBox"":1,""hargaPerBox"":96000},{""productId"":""U3qfJlCyL3zOiNLFUFkb"",""total"":96500,""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""qtyBox"":1,""isiPerBox"":40}]","ELLA 2 KANTIN MTS BALEKAMBANG","","488000"
"e20HEwEvQyYLRuBfjwfu","K2066","2025-11-02T04:39:21.000Z","WbtoNXx8lwUgS8s1ojLR","[{""total"":77500,""nama"":""SEMANGKA"",""qtyBox"":1,""hargaPerBox"":77500,""isiPerBox"":50,""productId"":""k7TnmqAqR1yAmsY042eK""},{""nama"":""STRAWBERRY CRISPY"",""qtyBox"":1,""total"":110000,""hargaPerBox"":110000,""productId"":""4ZGi81slpOycqNbJ8lvW"",""isiPerBox"":40},{""productId"":""U3qfJlCyL3zOiNLFUFkb"",""isiPerBox"":40,""nama"":""TARO CRISPY"",""total"":96500,""qtyBox"":1,""hargaPerBox"":96500},{""isiPerBox"":48,""nama"":""VANILLA BERRY CONE"",""hargaPerBox"":115200,""qtyBox"":1,""total"":115200,""productId"":""Hzn6DvSXYxLmhtuekqkk""}]","BU ISTIANAH ( MTS URWATIL WATSQO )","","399200"
"e3r6mLEZCTkIIRk2NTm3","K0441","2025-11-15T03:50:42.000Z","2zobAduRXbA1IyykFf5n","[{""qtyBox"":1,""total"":92000,""nama"":""2 COLOR"",""productId"":""jJ0aqMzW8XNZeKsXBWuQ"",""isiPerBox"":40,""hargaPerBox"":92000},{""productId"":""ETb42XTcLpBbcC1aLhcb"",""qtyBox"":1,""total"":117000,""hargaPerBox"":117000,""nama"":""CHOCOLATE CRISPY"",""isiPerBox"":30},{""isiPerBox"":60,""total"":93500,""qtyBox"":1,""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""productId"":""R52hO3IOVzVI3PRqPmGP""},{""isiPerBox"":40,""total"":92500,""hargaPerBox"":92500,""qtyBox"":1,""nama"":""MOCHI VANILLA"",""productId"":""xJbJEd4mYcSMcB4V4492""},{""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""nama"":""STRAWBERRY CONE"",""productId"":""DoKWCzEByEeYXQFxFinE"",""total"":97500},{""nama"":""SUNDAE CHOCOLATE"",""qtyBox"":1,""isiPerBox"":24,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""total"":97000,""hargaPerBox"":97000},{""total"":97000,""productId"":""aok5I2XQHFg2m97mC387"",""nama"":""SUNDAE STRAWBERRY"",""hargaPerBox"":97000,""qtyBox"":1,""isiPerBox"":24}]","MJ CELL","Order dari kunjungan:","686500"
"e8u4ZZlJiUpMOurIGOq9","K1352","2025-10-27T07:51:04.363Z","OBIPITnGgdtvp0zkVSIL","[{""total"":118500,""hargaPerBox"":118500,""nama"":""CRISPY BALLS COOKIS"",""productId"":""L0uQuYqgS8Q4smIuyRs4"",""qtyBox"":1,""isiPerBox"":40},{""qtyBox"":1,""isiPerBox"":50,""nama"":""SEMANGKA"",""productId"":""k7TnmqAqR1yAmsY042eK"",""hargaPerBox"":77500,""total"":77500},{""total"":97000,""hargaPerBox"":97000,""qtyBox"":1,""nama"":""SUNDAE CHOCOLATE"",""isiPerBox"":24,""productId"":""QLk1TKlyQAC1EHOPZ7M6""},{""total"":96000,""nama"":""SWEET CORN"",""qtyBox"":1,""hargaPerBox"":96000,""isiPerBox"":40,""productId"":""bNkl5FX7SlWzgxLhu2Pw""},{""hargaPerBox"":115200,""isiPerBox"":48,""productId"":""Hzn6DvSXYxLmhtuekqkk"",""nama"":""VANILLA BERRY CONE"",""total"":115200,""qtyBox"":1}]","MUSTAQIM","Order dari kunjungan: ","504200"
"ePp6EPgF8K9fuuTljSgp","K2021","2025-10-20T08:43:56.564Z","9uWRqV8KbynkKmi3nulk","[{""nama"":""MIKI-MIKI"",""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""isiPerBox"":60,""hargaPerBox"":93500,""total"":93500,""qtyBox"":1},{""nama"":""SEMANGKA"",""hargaPerBox"":77500,""productId"":""k7TnmqAqR1yAmsY042eK"",""qtyBox"":1,""isiPerBox"":50,""total"":77500},{""productId"":""aok5I2XQHFg2m97mC387"",""isiPerBox"":24,""qtyBox"":1,""total"":97000,""hargaPerBox"":97000,""nama"":""SUNDAE STRAWBERRY""},{""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""hargaPerBox"":96000,""isiPerBox"":40,""nama"":""SWEET CORN"",""qtyBox"":1,""total"":96000}]","WINARNO","","364000"
"eZhAq60EjzwgT72QL1g9","-","2025-10-29T04:28:13.000Z","aR8hwBYkMccoUYlxzjC7","[{""hargaPerBox"":97000,""isiPerBox"":50,""qtyBox"":1,""productId"":""IDeDw8ay7rGfQANXeYLM"",""nama"":""CHOCOLATE STICK (BINGO)"",""total"":97000},{""productId"":""BaaVl0Oq2oHnOUy1Cfuw"",""hargaPerBox"":110000,""nama"":""COFFE CRISPY"",""qtyBox"":1,""isiPerBox"":40,""total"":110000},{""nama"":""CRISPY BALLS ORIGINAL"",""isiPerBox"":30,""hargaPerBox"":118500,""total"":118500,""productId"":""kaxtCMx6rMhQn9EbjJAw"",""qtyBox"":1},{""hargaPerBox"":93500,""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""isiPerBox"":60,""qtyBox"":1,""total"":93500,""nama"":""MIKI-MIKI""},{""hargaPerBox"":93500,""nama"":""MIKI-MIKI DOUBLE CHOCO"",""total"":93500,""isiPerBox"":60,""productId"":""R52hO3IOVzVI3PRqPmGP"",""qtyBox"":1},{""nama"":""MILK MELON"",""productId"":""y44wV7EqlAwgQKUJj38O"",""qtyBox"":1,""total"":95000,""isiPerBox"":40,""hargaPerBox"":95000},{""hargaPerBox"":92500,""productId"":""xJbJEd4mYcSMcB4V4492"",""nama"":""MOCHI VANILLA"",""total"":92500,""qtyBox"":1,""isiPerBox"":40},{""total"":77500,""hargaPerBox"":77500,""productId"":""k7TnmqAqR1yAmsY042eK"",""qtyBox"":1,""nama"":""SEMANGKA"",""isiPerBox"":50},{""isiPerBox"":24,""nama"":""STRAWBERRY CONE"",""hargaPerBox"":97500,""total"":97500,""qtyBox"":1,""productId"":""DoKWCzEByEeYXQFxFinE""},{""nama"":""SUNDAE CHOCOLATE"",""qtyBox"":1,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""total"":97000,""isiPerBox"":24,""hargaPerBox"":97000},{""nama"":""SWEET CORN"",""qtyBox"":1,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""isiPerBox"":40,""hargaPerBox"":96000,""total"":96000}]","NICE SWALAYAN","Order dari kunjungan: ","1068000"
"eh8zb7zbhMgZa4ODtF00","K1656","2025-10-23T17:00:00.000Z","4RrFtYEGtIzcVvzYWaMY","[{""productId"":""NOHAYE89jzvVJFKZcLFB"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""total"":80000,""qtyBox"":1},{""nama"":""FRUITY ROLL"",""hargaPerBox"":124800,""qtyBox"":1,""total"":124800,""productId"":""sKjCtHbEsvTpBhbQOyHB"",""isiPerBox"":40},{""isiPerBox"":40,""productId"":""iegvzVPz0yZbNTHzwcj3"",""total"":192000,""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""qtyBox"":2},{""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""productId"":""xaB42zjrDkGuzdTP7tpO"",""total"":90500,""qtyBox"":1},{""nama"":""STRAWBERRY CONE"",""qtyBox"":1,""isiPerBox"":24,""total"":97500,""hargaPerBox"":97500,""productId"":""DoKWCzEByEeYXQFxFinE""},{""productId"":""4ZGi81slpOycqNbJ8lvW"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""total"":110000,""isiPerBox"":40,""qtyBox"":1}]","SD IT AL HUSNA PELEMKEREP","","694800"
"f11OHCmZ268dj1s2f3WP","K1278","2025-10-07T04:28:35.398Z","O8g9w3lNqdo3pRpC2pwY","[{""productId"":""sKjCtHbEsvTpBhbQOyHB"",""qtyBox"":1,""total"":124800,""hargaPerBox"":124800,""isiPerBox"":40,""nama"":""FRUITY ROLL""},{""qtyBox"":1,""nama"":""SEMANGKA"",""productId"":""k7TnmqAqR1yAmsY042eK"",""isiPerBox"":50,""total"":77500,""hargaPerBox"":77500},{""qtyBox"":1,""nama"":""STRAWBERRY CONE"",""productId"":""DoKWCzEByEeYXQFxFinE"",""hargaPerBox"":97500,""total"":97500,""isiPerBox"":24},{""nama"":""SUNDAE STRAWBERRY"",""productId"":""aok5I2XQHFg2m97mC387"",""qtyBox"":1,""isiPerBox"":24,""total"":97000,""hargaPerBox"":97000},{""hargaPerBox"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""total"":96000,""nama"":""SWEET CORN"",""qtyBox"":1,""isiPerBox"":40}]","NUR AFIDAH","Order dari kunjungan: ","492800"
"fEKLoRe0W2yXg8YkY7jC","K0502","2025-11-15T07:25:46.000Z","prsjnt4eZWb4sKtsXAOd","[{""qtyBox"":1,""hargaPerBox"":192000,""total"":192000,""isiPerBox"":27,""nama"":""3 IN 1"",""productId"":""F4qHZUhwkEnkGMWDyqIm""},{""isiPerBox"":50,""productId"":""NOHAYE89jzvVJFKZcLFB"",""qtyBox"":1,""total"":80000,""hargaPerBox"":80000,""nama"":""CHOCO MALT""},{""isiPerBox"":50,""qtyBox"":1,""hargaPerBox"":97000,""total"":97000,""nama"":""CHOCOLATE STICK (BINGO)"",""productId"":""IDeDw8ay7rGfQANXeYLM""},{""productId"":""bIHGFn5MHtXpqVeM9enF"",""isiPerBox"":24,""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""qtyBox"":1,""total"":97500},{""productId"":""BaaVl0Oq2oHnOUy1Cfuw"",""isiPerBox"":40,""qtyBox"":1,""total"":110000,""nama"":""COFFE CRISPY"",""hargaPerBox"":110000},{""hargaPerBox"":93500,""qtyBox"":1,""total"":93500,""isiPerBox"":60,""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""nama"":""MIKI-MIKI""},{""total"":92500,""hargaPerBox"":92500,""nama"":""MOCHI VANILLA"",""isiPerBox"":40,""productId"":""xJbJEd4mYcSMcB4V4492"",""qtyBox"":1},{""productId"":""DoKWCzEByEeYXQFxFinE"",""nama"":""STRAWBERRY CONE"",""total"":97500,""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1},{""nama"":""SUNDAE CHOCOLATE"",""qtyBox"":1,""isiPerBox"":24,""total"":97000,""hargaPerBox"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6""},{""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""productId"":""U3qfJlCyL3zOiNLFUFkb"",""total"":96500,""qtyBox"":1}]","DEWI","Order dari kunjungan:","1053500"
"fKgDpqgOeCUbM795TmmH","K0392","2025-11-09T06:12:20.000Z","z3pT9BDTtISnQFgCmOtx","[{""qtyBox"":1,""isiPerBox"":40,""hargaPerBox"":92000,""nama"":""2 COLOR"",""total"":92000,""productId"":""jJ0aqMzW8XNZeKsXBWuQ""},{""qtyBox"":1,""hargaPerBox"":80000,""isiPerBox"":50,""nama"":""CHOCO MALT"",""total"":80000,""productId"":""NOHAYE89jzvVJFKZcLFB""},{""total"":1185000,""qtyBox"":10,""nama"":""CRISPY BALLS COOKIS"",""isiPerBox"":40,""productId"":""L0uQuYqgS8Q4smIuyRs4"",""hargaPerBox"":118500},{""nama"":""MOCHI VANILLA"",""productId"":""xJbJEd4mYcSMcB4V4492"",""total"":92500,""qtyBox"":1,""isiPerBox"":40,""hargaPerBox"":92500},{""qtyBox"":1,""hargaPerBox"":96000,""isiPerBox"":40,""nama"":""SWEET CORN"",""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""total"":96000}]","ELLA 3 SMK PUTRI BALEKAMBANG","","1545500"
"fRzWpJjHiCndJSZvoQTO","K1725","2025-10-22T08:17:22.825Z","6pw30ZdwX1mjmVnAvMaL","[{""productId"":""NOHAYE89jzvVJFKZcLFB"",""total"":80000,""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1},{""productId"":""xaB42zjrDkGuzdTP7tpO"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""total"":90500,""qtyBox"":1},{""total"":92500,""qtyBox"":1,""isiPerBox"":40,""productId"":""xJbJEd4mYcSMcB4V4492"",""hargaPerBox"":92500,""nama"":""MOCHI VANILLA""},{""nama"":""TARO CRISPY"",""total"":96500,""isiPerBox"":40,""hargaPerBox"":96500,""productId"":""U3qfJlCyL3zOiNLFUFkb"",""qtyBox"":1}]","TOKO MBAK RINI","","359500"
"fTOqNGl6UdFa17j3D9GZ","K0504","2025-11-08T06:33:57.000Z","97dQ3fc5oJLPHPNSZvPe","[{""hargaPerBox"":97000,""total"":97000,""nama"":""CHOCOLATE STICK (BINGO)"",""productId"":""IDeDw8ay7rGfQANXeYLM"",""qtyBox"":1,""isiPerBox"":50},{""hargaPerBox"":97500,""isiPerBox"":24,""total"":97500,""nama"":""CHOCOMELT CONE"",""qtyBox"":1,""productId"":""bIHGFn5MHtXpqVeM9enF""},{""productId"":""sKjCtHbEsvTpBhbQOyHB"",""isiPerBox"":40,""total"":124800,""nama"":""FRUITY ROLL"",""qtyBox"":1,""hargaPerBox"":124800},{""productId"":""xaB42zjrDkGuzdTP7tpO"",""hargaPerBox"":90500,""total"":90500,""nama"":""MANGO SLUSH"",""qtyBox"":1,""isiPerBox"":30},{""total"":92500,""nama"":""MOCHI VANILLA"",""qtyBox"":1,""isiPerBox"":40,""hargaPerBox"":92500,""productId"":""xJbJEd4mYcSMcB4V4492""},{""qtyBox"":1,""productId"":""DoKWCzEByEeYXQFxFinE"",""isiPerBox"":24,""hargaPerBox"":97500,""total"":97500,""nama"":""STRAWBERRY CONE""},{""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""total"":97000,""qtyBox"":1,""hargaPerBox"":97000,""nama"":""SUNDAE CHOCOLATE"",""isiPerBox"":24},{""nama"":""SWEET CORN"",""total"":192000,""qtyBox"":2,""hargaPerBox"":96000,""isiPerBox"":40,""productId"":""bNkl5FX7SlWzgxLhu2Pw""},{""hargaPerBox"":96500,""nama"":""TARO CRISPY"",""productId"":""U3qfJlCyL3zOiNLFUFkb"",""isiPerBox"":40,""qtyBox"":1,""total"":96500}]","SUMUK CELL","Order dari kunjungan: ","985300"
