tokoId,tokoNama,kodeToko,catatan,createdAt,total,items,id
"de837004-998f-4d9d-9ceb-27c3277a4493","ALHUSNA MART","K0439","","2025-10-02T08:39:34.220Z","475000","[{""hargaPerBox"":92000,""isiPerBox"":40,""qtyBox"":1,""total"":92000,""productId"":""ff94f02b-8423-412b-84a7-90a4cdf95acd"",""nama"":""2 COLOR""},{""qtyBox"":1,""nama"":""CHOCOMELT CONE"",""isiPerBox"":24,""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""total"":97500,""hargaPerBox"":97500},{""productId"":""813ea956-40e3-4408-bee3-acdb66980318"",""qtyBox"":1,""total"":96000,""isiPerBox"":40,""hargaPerBox"":96000,""nama"":""FRUIZY BLUEBERRY YOGURT""},{""isiPerBox"":40,""total"":92500,""nama"":""MOCHI VANILLA"",""hargaPerBox"":92500,""qtyBox"":1,""productId"":""ce412f53-cbe1-4f99-a97f-994f9d4639fb""},{""isiPerBox"":24,""qtyBox"":1,""total"":97000,""hargaPerBox"":97000,""nama"":""SUNDAE CHOCOLATE"",""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29""}]","6cbef6fe-5fe8-4214-bf4e-76cb6c86279e"
"0630e12f-8ff5-437e-b65f-fafce6d99e07","PUTRA / ADE ZONE","K1480","Order dari kunjungan: ","2025-10-09T06:11:25.081Z","597000","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""e24cbe96-3587-437f-9a4a-36041590c16a"",""nama"":""SUNDAE STRAWBERRY"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","b150f2e3-dff5-4fb3-9df6-6f771735c47f"
"99b2e217-3eaf-45b5-ad6d-156c660cf300","M. FAIZUN","K1614","","2025-11-15T03:58:33.000Z","542500","[{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""344b79cf-a037-4561-ba42-50626465dc90"",""nama"":""FRUIZY GRAPE"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""adf3703f-33c4-4b26-b6eb-7e5731dbdb67"",""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""e24cbe96-3587-437f-9a4a-36041590c16a"",""nama"":""SUNDAE STRAWBERRY"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000}]","98fa9b2c-e424-4805-836e-a6b4eae6165f"
"a93d19f4-87ce-4bab-bf80-90060d03f4fb","TOKO BINTANI MART","K1409","","2025-11-02T06:40:07.418Z","658500","[{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""421a7ad7-a36a-4882-b7fc-18004318e776"",""nama"":""CRISPY BALLS ORIGINAL"",""hargaPerBox"":118500,""isiPerBox"":30,""qtyBox"":1,""total"":118500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000}]","ba6ac013-9c34-4b3f-98ce-e308b465c909"
"489380bc-8dca-446c-b652-3e71ea347503","TOKO HAPSARI","K1936","","2025-10-16T03:34:35.000Z","460000","[{""productId"":""adf3703f-33c4-4b26-b6eb-7e5731dbdb67"",""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":2,""total"":193000}]","1152991f-43de-46fe-af14-2ff3e7c2ef82"
"075fb1be-a864-4c5d-a4c3-79a3d0d9dc17","SUMUK CELL","K0504","","2025-10-03T06:16:25.463Z","539000","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""total"":80000,""qtyBox"":1,""isiPerBox"":50,""nama"":""CHOCO MALT"",""hargaPerBox"":80000},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""isiPerBox"":50,""total"":77500,""hargaPerBox"":77500,""qtyBox"":1,""nama"":""NANAS""},{""hargaPerBox"":77500,""total"":77500,""qtyBox"":1,""isiPerBox"":50,""nama"":""SEMANGKA"",""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632""},{""hargaPerBox"":110000,""qtyBox"":1,""isiPerBox"":40,""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""total"":110000,""nama"":""STRAWBERRY CRISPY""},{""total"":97000,""isiPerBox"":24,""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""hargaPerBox"":97000,""qtyBox"":1,""nama"":""SUNDAE CHOCOLATE""},{""nama"":""SUNDAE STRAWBERRY"",""qtyBox"":1,""total"":97000,""hargaPerBox"":97000,""productId"":""e24cbe96-3587-437f-9a4a-36041590c16a"",""isiPerBox"":24}]","67b6fb0e-2058-4d42-a041-93b73074ee3b"
"73b2db6a-6e48-4727-b318-67da1d4bad20","SMK ISLAM AL HIKMAH MAYONG","K1387","Order dari kunjungan: ","2025-10-23T02:17:41.209Z","1260500","[{""productId"":""ff94f02b-8423-412b-84a7-90a4cdf95acd"",""nama"":""2 COLOR"",""hargaPerBox"":92000,""isiPerBox"":40,""qtyBox"":1,""total"":92000},{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""421a7ad7-a36a-4882-b7fc-18004318e776"",""nama"":""CRISPY BALLS ORIGINAL"",""hargaPerBox"":118500,""isiPerBox"":30,""qtyBox"":1,""total"":118500},{""productId"":""813ea956-40e3-4408-bee3-acdb66980318"",""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""267ea0f8-db2a-4831-8eeb-35cbaae04604"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""qtyBox"":1,""total"":90500},{""productId"":""adf3703f-33c4-4b26-b6eb-7e5731dbdb67"",""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""8b377101-fe06-48f8-84f8-62c3ff2d94f4"",""nama"":""MILK MELON"",""hargaPerBox"":95000,""isiPerBox"":40,""qtyBox"":1,""total"":95000},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""cd48792b-8ef3-4cba-be2d-3283481e7c59"",""nama"":""STRAWBERRY CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""e24cbe96-3587-437f-9a4a-36041590c16a"",""nama"":""SUNDAE STRAWBERRY"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":1,""total"":96500}]","7d5209af-5d7a-4b62-b92a-9dfa8245a7ac"
"1b2f93c6-34d6-48b6-bea9-0ad62463a02b","TOKO SAUDARA","K1916","","2025-11-06T02:07:05.586Z","474500","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""19153282-2d60-4826-932a-c7c9a0a958b7"",""nama"":""COFFE CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000}]","0517fd11-51f9-45ca-9141-e02508b5e75b"
"a7c7182a-009a-4ea1-ae84-f5392b6e438d","TOKO PAK MUL","K1323","","2025-10-13T04:25:19.139Z","485000","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""978f2fba-a58a-4ead-b548-8fb64417b093"",""nama"":""CHOCOLATE STICK"",""hargaPerBox"":97000,""isiPerBox"":50,""qtyBox"":1,""total"":97000},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""adf3703f-33c4-4b26-b6eb-7e5731dbdb67"",""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","61d7f61e-4113-4fb7-b215-9b490717eca5"
"9bcbb48e-0211-483a-b795-18515c9f35e3","MADUN","K0373","Order dari kunjungan: ","2025-10-07T08:35:56.654Z","460000","[{""productId"":""ce412f53-cbe1-4f99-a97f-994f9d4639fb"",""nama"":""MOCHI VANILLA"",""hargaPerBox"":92500,""isiPerBox"":40,""qtyBox"":1,""total"":92500},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""e24cbe96-3587-437f-9a4a-36041590c16a"",""nama"":""SUNDAE STRAWBERRY"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","56def1ac-b0a9-4dc3-95de-81f583dfb0af"
"01211cd5-a06d-4d0a-bb4d-bf5a2ce00879","APOTEK PANCUR","K0352","Order dari kunjungan: ","2025-10-06T09:26:47.977Z","1038800","[{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""19153282-2d60-4826-932a-c7c9a0a958b7"",""nama"":""COFFE CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""23736cae-26f2-4bb6-bfa5-1e9819418946"",""nama"":""FRUITY ROLL"",""hargaPerBox"":124800,""isiPerBox"":40,""qtyBox"":1,""total"":124800},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""e24cbe96-3587-437f-9a4a-36041590c16a"",""nama"":""SUNDAE STRAWBERRY"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":2,""total"":192000}]","254aa8c5-dfba-4518-b983-2577b2282ddc"
"a93d19f4-87ce-4bab-bf80-90060d03f4fb","TOKO BINTANI MART","K1409","","2025-10-15T08:39:34.477Z","526500","[{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""421a7ad7-a36a-4882-b7fc-18004318e776"",""nama"":""CRISPY BALLS ORIGINAL"",""hargaPerBox"":118500,""isiPerBox"":30,""qtyBox"":1,""total"":118500},{""productId"":""813ea956-40e3-4408-bee3-acdb66980318"",""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""cd48792b-8ef3-4cba-be2d-3283481e7c59"",""nama"":""STRAWBERRY CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","4706564a-a1d7-4520-a449-499619e6b71b"
"489380bc-8dca-446c-b652-3e71ea347503","TOKO HAPSARI","K1936","","2025-10-28T09:50:58.150Z","463000","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""1b10562d-5172-4528-a5fc-1f5c68630147"",""nama"":""MOCHI PEACH"",""hargaPerBox"":92500,""isiPerBox"":40,""qtyBox"":1,""total"":92500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","142adbe1-6441-4a63-8bdc-3212e63c0db5"
"31ec4308-1feb-466a-b016-366534a6c708","SIDO MULYO","K1484","Order dari kunjungan: ","2025-10-28T04:39:32.212Z","1037200","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""978f2fba-a58a-4ead-b548-8fb64417b093"",""nama"":""CHOCOLATE STICK (BINGO)"",""hargaPerBox"":97000,""isiPerBox"":50,""qtyBox"":1,""total"":97000},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""344b79cf-a037-4561-ba42-50626465dc90"",""nama"":""FRUIZY GRAPE"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""0e3a07fb-d3a0-48fc-8209-d3d3649b292f"",""nama"":""JERUK"",""hargaPerBox"":78000,""isiPerBox"":50,""qtyBox"":1,""total"":78000},{""productId"":""267ea0f8-db2a-4831-8eeb-35cbaae04604"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""qtyBox"":1,""total"":90500},{""productId"":""adf3703f-33c4-4b26-b6eb-7e5731dbdb67"",""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""ce412f53-cbe1-4f99-a97f-994f9d4639fb"",""nama"":""MOCHI VANILLA"",""hargaPerBox"":92500,""isiPerBox"":40,""qtyBox"":1,""total"":92500},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":2,""total"":192000},{""productId"":""39defa48-f6f5-4088-8127-a832bf021ac8"",""nama"":""VANILLA BERRY CONE"",""hargaPerBox"":115200,""isiPerBox"":48,""qtyBox"":1,""total"":115200}]","9ebc5b5a-b61f-422d-8142-00bbfbf1b891"
"cd8de274-8720-4a01-9e17-073fec4f4af1","TOKO KOBER","K1571","","2025-10-23T17:00:00.000Z","363500","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""978f2fba-a58a-4ead-b548-8fb64417b093"",""nama"":""CHOCOLATE STICK"",""hargaPerBox"":97000,""isiPerBox"":50,""qtyBox"":1,""total"":97000},{""productId"":""267ea0f8-db2a-4831-8eeb-35cbaae04604"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""qtyBox"":1,""total"":90500},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","9cb3a746-7eb6-4ac6-8bb9-92234d28bc7f"
"b157661d-c0af-4658-8937-8d24c55731f9","MUSTAQIM","K1352","Order dari kunjungan:","2025-10-06T07:13:13.667Z","761500","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""ce412f53-cbe1-4f99-a97f-994f9d4639fb"",""nama"":""MOCHI VANILLA"",""hargaPerBox"":92500,""isiPerBox"":40,""qtyBox"":1,""total"":92500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":2,""total"":192000},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":1,""total"":96500}]","21ff7695-fe49-48fe-aedd-558fcc42127c"
"0854317f-6841-4c58-b632-29a134dc533c","MUSYAFAK","K0512","Order dari kunjungan: ","2025-11-15T03:10:34.419Z","515500","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""19153282-2d60-4826-932a-c7c9a0a958b7"",""nama"":""COFFE CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":30,""qtyBox"":1,""total"":118500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000}]","fe02ced2-3ab4-4b71-9696-dcc7b9767a48"
"4d252543-4e0e-4fc1-b82d-6a6fc91f9228","TIGA SAUDARA 2","K1149","Order dari kunjungan: ","2025-11-04T09:35:50.000Z","613200","[{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""8b377101-fe06-48f8-84f8-62c3ff2d94f4"",""nama"":""MILK MELON"",""hargaPerBox"":95000,""isiPerBox"":40,""qtyBox"":1,""total"":95000},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""39defa48-f6f5-4088-8127-a832bf021ac8"",""nama"":""VANILLA BERRY CONE"",""hargaPerBox"":115200,""isiPerBox"":48,""qtyBox"":1,""total"":115200}]","50a1407c-0098-4156-aee0-e0811053b9a5"
"86c5013d-3fb3-4968-9d6f-a4c6ac3e34bd","ELLA 2 KANTIN MTS BALEKAMBANG","K0391","","2025-10-18T06:49:50.219Z","632500","[{""productId"":""813ea956-40e3-4408-bee3-acdb66980318"",""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""adf3703f-33c4-4b26-b6eb-7e5731dbdb67"",""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""8b377101-fe06-48f8-84f8-62c3ff2d94f4"",""nama"":""MILK MELON"",""hargaPerBox"":95000,""isiPerBox"":40,""qtyBox"":1,""total"":95000},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","bbe36bb1-bb87-48ad-b416-7df8a5e717d1"
